@relation InstanceResultListener

@attribute Key_Dataset {pacman-weka.filters.unsupervised.attribute.Remove-R32}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.rules.PART,weka.classifiers.rules.OneR,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','','-B 6','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,8121455039782598361,-3459427003147861443,-3080186098777067172,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 173\nSize of the tree: 345\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 192\nSize of the tree: 383\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 185\nSize of the tree: 369\n','Number of leaves: 195\nSize of the tree: 389\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 187\nSize of the tree: 373\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 183\nSize of the tree: 365\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 112\nSize of the tree: 223\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 115\nSize of the tree: 229\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 239\nSize of the tree: 477\n','Number of rules: 73\n','Number of rules: 67\n','Number of rules: 68\n','Number of rules: 72\n','Number of rules: 77\n','Number of rules: 79\n','Number of rules: 81\n','Number of rules: 71\n','Number of rules: 65\n','Number of rules: 78\n','Number of rules: 66\n','Number of rules: 69\n','Number of rules: 75\n','Number of rules: 83\n','Number of rules: 76\n','Number of rules: 74\n','Number of rules: 70\n','Number of rules: 82\n','Number of rules: 165\n','Number of rules: 186\n','Number of rules: 169\n','Number of rules: 174\n','Number of rules: 167\n','Number of rules: 178\n','Number of rules: 176\n','Number of rules: 149\n','Number of rules: 168\n','Number of rules: 164\n','Number of rules: 170\n','Number of rules: 151\n','Number of rules: 163\n','Number of rules: 187\n','Number of rules: 172\n','Number of rules: 171\n','Number of rules: 158\n','Number of rules: 166\n','Number of rules: 161\n','Number of rules: 184\n','Number of rules: 160\n','Number of rules: 162\n','Number of rules: 181\n','Number of rules: 192\n','Number of rules: 175\n','Number of rules: 182\n','Number of rules: 156\n','Number of rules: 177\n','Number of rules: 159\n','Number of rules: 179\n','Number of rules: 157\n','Number of rules: 152\n','Number of rules: 173\n','Number of rules: 180\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
pacman-weka.filters.unsupervised.attribute.Remove-R32,9,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,72,16,0,81.818182,18.181818,0,0.76176,0.080561,0.251012,26.335583,64.127154,191.40365,11828.88272,-11637.479069,2.175041,134.419122,-132.24408,150.450505,1.709665,78.60378,0.684211,13,0,0,1,69,0.315789,6,1,0.684211,0.8125,0.793394,0.940122,0.901591,0.818182,0.063891,0.936109,0.181818,0.834299,0.818182,0.818302,0.762879,0.907646,0.803193,0.848643,0.818182,0.016,0,0.015625,0,15.625,0,61025,229632,28707,87.5,26.590909,'Number of leaves: 116\nSize of the tree: 231\n',231,116,116,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,9,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,63,25,0,71.590909,28.409091,0,0.629879,0.121033,0.302258,39.566005,77.219261,191.40365,13997.098097,-13805.694446,2.175041,159.057933,-156.882891,127.983562,1.454359,66.86579,0.631579,12,0.101449,7,0.898551,62,0.368421,7,0.631579,0.631579,0.631579,0.53013,0.792525,0.584077,0.715909,0.084189,0.915811,0.284091,0.720637,0.715909,0.716942,0.632837,0.872679,0.725779,0.742733,0.715909,0.015,0,0.015625,0,15.625,0,51345,229632,28707,85.227273,32.272727,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,1,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,792,89,61,28,0,68.539326,31.460674,0,0.587212,0.13183,0.337297,43.126703,86.240737,193.186942,20438.655908,-20245.468965,2.17064,229.647819,-227.477179,121.267552,1.362557,62.772126,0.631579,12,0.085714,6,0.914286,64,0.368421,7,0.666667,0.631579,0.648649,0.556859,0.825564,0.578657,0.685393,0.102738,0.897262,0.314607,0.678467,0.685393,0.68003,0.58136,0.820294,0.605698,0.716758,0.685393,0.015,0,0.015625,0,15.625,0,58121,229347,28992,77.52809,25.842697,'Number of leaves: 110\nSize of the tree: 219\n',219,110,110,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,2,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,69,19,0,78.409091,21.590909,0,0.717615,0.093551,0.279086,30.631237,71.428003,190.62362,16123.267569,-15932.643949,2.166177,183.21895,-181.052772,140.456791,1.5961,73.682784,0.789474,15,0.057971,4,0.942029,65,0.210526,4,0.789474,0.789474,0.789474,0.731503,0.863844,0.674232,0.784091,0.064319,0.935681,0.215909,0.782069,0.784091,0.782334,0.71766,0.880308,0.725775,0.786203,0.784091,0.016,0,0.015625,0,15.625,0,61993,229632,28707,82.954545,25.227273,'Number of leaves: 118\nSize of the tree: 235\n',235,118,118,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,3,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,69,19,0,78.409091,21.590909,0,0.719369,0.095159,0.273512,31.150155,69.98223,190.717213,12911.272268,-12720.555055,2.167241,146.719003,-144.551762,141.736281,1.61064,74.317508,0.842105,16,0.057971,4,0.942029,65,0.157895,3,0.8,0.842105,0.820513,0.769879,0.943936,0.803355,0.784091,0.06307,0.93693,0.215909,0.786022,0.784091,0.78312,0.717378,0.894673,0.759952,0.786892,0.784091,0.017,0,0.015625,0,15.625,0,60541,229632,28707,86.363636,27.5,'Number of leaves: 115\nSize of the tree: 229\n',229,115,115,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,4,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,68,20,0,77.272727,22.727273,0,0.701341,0.103111,0.274024,33.707363,70.00609,191.40365,12913.794352,-12722.390702,2.175041,146.747663,-144.572622,137.823698,1.566178,72.006828,0.684211,13,0.086957,6,0.913043,63,0.315789,6,0.684211,0.684211,0.684211,0.597254,0.857361,0.713198,0.772727,0.076317,0.923683,0.227273,0.775258,0.772727,0.770316,0.700642,0.887457,0.748651,0.79706,0.772727,0.016,0,0.015625,0,15.625,0,60541,229632,28707,86.363636,28.181818,'Number of leaves: 115\nSize of the tree: 229\n',229,115,115,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,5,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,69,19,0,78.409091,21.590909,0,0.718376,0.100765,0.284154,32.94033,72.594247,191.40365,13985.510488,-13794.106837,2.175041,158.926256,-156.751214,137.819888,1.566135,72.004838,0.736842,14,0.043478,3,0.956522,66,0.263158,5,0.823529,0.736842,0.777778,0.722618,0.856598,0.736436,0.784091,0.067499,0.932501,0.215909,0.792991,0.784091,0.784301,0.71968,0.882501,0.729208,0.798924,0.784091,0.016,0,0.015625,0,15.625,0,61025,229632,28707,84.090909,27.045455,'Number of leaves: 116\nSize of the tree: 231\n',231,116,116,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,6,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,62,26,0,70.454545,29.545455,0,0.611413,0.11609,0.305683,37.950139,78.094125,191.40365,16136.688246,-15945.284595,2.175041,183.371457,-181.196416,129.740736,1.474327,67.783836,0.789474,15,0.144928,10,0.855072,59,0.210526,4,0.6,0.789474,0.681818,0.588051,0.893974,0.719365,0.704545,0.097604,0.902396,0.295455,0.712578,0.704545,0.693659,0.61109,0.865459,0.692789,0.723427,0.704545,0.016,0,0.015625,0,15.625,0,60541,229632,28707,82.954545,28.181818,'Number of leaves: 115\nSize of the tree: 229\n',229,115,115,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,7,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,66,22,0,75,25,0,0.673799,0.099787,0.289659,32.722875,74.261567,188.964228,16129.054886,-15940.090658,2.147321,183.284715,-181.137394,136.702428,1.553437,72.343019,0.789474,15,0.130435,9,0.869565,60,0.210526,4,0.625,0.789474,0.697674,0.608859,0.857742,0.605719,0.75,0.077499,0.922501,0.25,0.76575,0.75,0.743771,0.675332,0.874409,0.729295,0.770726,0.75,0.015,0,0,0,0,0,59089,229632,28707,81.818182,24.772727,'Number of leaves: 112\nSize of the tree: 223\n',223,112,112,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,8,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,65,23,0,73.863636,26.136364,0,0.655607,0.109956,0.293949,36.057773,75.361448,188.964228,15064.499402,-14875.535173,2.147321,171.187493,-169.040172,130.969862,1.488294,69.309342,0.842105,16,0.072464,5,0.927536,64,0.157895,3,0.761905,0.842105,0.8,0.742921,0.888635,0.753326,0.738636,0.090099,0.909901,0.261364,0.738997,0.738636,0.735936,0.649562,0.859213,0.688826,0.778353,0.738636,0.016,0,0.015625,0,15.625,0,59089,229632,28707,82.954545,27.5,'Number of leaves: 112\nSize of the tree: 223\n',223,112,112,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,66,22,0,75,25,0,0.67114,0.101437,0.283727,33.263996,72.740713,188.964228,12916.643678,-12727.67945,2.147321,146.780042,-144.632721,135.260594,1.537052,71.58,0.684211,13,0.057971,4,0.942029,65,0.315789,6,0.764706,0.684211,0.722222,0.652662,0.882914,0.738244,0.75,0.081695,0.918305,0.25,0.752281,0.75,0.750468,0.669615,0.887746,0.753239,0.78354,0.75,0.015,0,0.015625,0,15.625,0,59089,229632,28707,85.227273,27.272727,'Number of leaves: 112\nSize of the tree: 223\n',223,112,112,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,10,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,793,88,64,24,0,72.727273,27.272727,0,0.642398,0.114937,0.304793,37.691026,78.14164,188.964228,18280.036797,-18091.072568,2.147321,207.727691,-205.58037,128.049415,1.455107,67.763839,0.684211,13,0.072464,5,0.927536,64,0.315789,6,0.722222,0.684211,0.702703,0.624005,0.817315,0.677195,0.727273,0.087159,0.912841,0.272727,0.734816,0.727273,0.726705,0.642152,0.85762,0.720761,0.766136,0.727273,0.017,0,0.015625,0,15.625,0,60057,229632,28707,80.681818,27.954545,'Number of leaves: 114\nSize of the tree: 227\n',227,114,114,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,1,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1890,211,160,51,0,75.829384,24.170616,0,0.672659,0.100119,0.283994,33.87263,73.887708,430.097742,33351.753576,-32921.655834,2.038378,158.065183,-156.026805,300.614523,1.424713,69.894467,0.789474,45,0.084416,13,0.915584,141,0.210526,12,0.775862,0.789474,0.782609,0.701234,0.893142,0.81172,0.758294,0.081919,0.918081,0.241706,0.758022,0.758294,0.758063,0.676456,0.886754,0.762655,0.773485,0.758294,0.054,0,0.046875,0,46.875,0,126365,542277,63762,85.308057,26.445498,'Number of leaves: 251\nSize of the tree: 501\n',501,251,251,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,2,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,150,60,0,71.428571,28.571429,0,0.615385,0.115893,0.307726,39.208296,80.059269,428.18991,36586.485942,-36158.296032,2.039,174.221362,-172.182362,286.280156,1.363239,66.858221,0.807018,46,0.111111,17,0.888889,136,0.192982,11,0.730159,0.807018,0.766667,0.675313,0.897145,0.747229,0.714286,0.098526,0.901474,0.285714,0.715514,0.714286,0.713339,0.613466,0.863207,0.692649,0.738143,0.714286,0.055,0,0.0625,0,62.5,0,129269,542562,63477,83.333333,26.857143,'Number of leaves: 257\nSize of the tree: 513\n',513,257,257,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,3,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,160,50,0,76.190476,23.809524,0,0.677409,0.103334,0.29336,34.970057,76.348181,427.924318,37644.458215,-37216.533897,2.037735,179.259325,-177.22159,299.986623,1.428508,70.102728,0.660714,37,0.077922,12,0.922078,142,0.339286,19,0.755102,0.660714,0.704762,0.609336,0.805021,0.64944,0.761905,0.086106,0.913894,0.238095,0.761857,0.761905,0.760749,0.676045,0.866484,0.708598,0.796323,0.761905,0.061,0.001,0.0625,0,62.5,0,137497,542562,63477,82.380952,26,'Number of leaves: 274\nSize of the tree: 547\n',547,274,274,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,4,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,155,55,0,73.809524,26.190476,0,0.644736,0.112646,0.298782,38.121617,77.759371,427.924318,33371.36988,-32943.445562,2.037735,158.911285,-156.87355,287.523422,1.369159,67.190251,0.660714,37,0.090909,14,0.909091,140,0.339286,19,0.72549,0.660714,0.691589,0.587621,0.84891,0.689164,0.738095,0.093676,0.906324,0.261905,0.737444,0.738095,0.736955,0.644838,0.868648,0.705426,0.768858,0.738095,0.061,0,0.0625,0,62.5,0,129269,542562,63477,84.285714,28.095238,'Number of leaves: 257\nSize of the tree: 513\n',513,257,257,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,5,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,149,61,0,70.952381,29.047619,0,0.606391,0.120733,0.314281,40.858151,81.793106,427.924318,43022.802677,-42594.878359,2.037735,204.870489,-202.832754,278.860611,1.327908,65.165871,0.714286,40,0.136364,21,0.863636,133,0.285714,16,0.655738,0.714286,0.683761,0.562945,0.835285,0.615313,0.709524,0.105693,0.894307,0.290476,0.712941,0.709524,0.709541,0.605246,0.841341,0.665017,0.753738,0.709524,0.06,0.001,0.0625,0,62.5,0,124429,542562,63477,80.47619,27.142857,'Number of leaves: 247\nSize of the tree: 493\n',493,247,247,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,6,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,163,47,0,77.619048,22.380952,0,0.698045,0.097783,0.28215,33.091699,73.430862,427.924318,33351.848467,-32923.924148,2.037735,158.818326,-156.780591,305.340942,1.454004,71.353959,0.767857,43,0.103896,16,0.896104,138,0.232143,13,0.728814,0.767857,0.747826,0.653255,0.863173,0.710084,0.77619,0.074419,0.925581,0.22381,0.78104,0.77619,0.777314,0.701872,0.881848,0.72957,0.747271,0.77619,0.055,0.001,0.046875,0,46.875,0,131205,542562,63477,83.809524,26,'Number of leaves: 261\nSize of the tree: 521\n',521,261,261,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,7,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,154,56,0,73.333333,26.666667,0,0.638943,0.110526,0.303939,37.404116,79.101351,427.924318,40865.042176,-40437.117858,2.037735,194.595439,-192.557704,289.937247,1.380654,67.754328,0.678571,38,0.116883,18,0.883117,136,0.321429,18,0.678571,0.678571,0.678571,0.561688,0.836851,0.677213,0.733333,0.094301,0.905699,0.266667,0.735888,0.733333,0.733989,0.639735,0.851677,0.676148,0.770522,0.733333,0.057,0.001,0.0625,0,62.5,0,126849,542562,63477,81.904762,26.190476,'Number of leaves: 252\nSize of the tree: 503\n',503,252,252,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,8,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,159,51,0,75.714286,24.285714,0,0.670867,0.099619,0.293952,33.674046,76.403639,429.338349,40849.228363,-40419.890014,2.044468,194.520135,-192.475667,302.648003,1.441181,70.491724,0.767857,43,0.103896,16,0.896104,138,0.232143,13,0.728814,0.767857,0.747826,0.653255,0.86381,0.702061,0.757143,0.085836,0.914164,0.242857,0.755964,0.757143,0.755715,0.671978,0.865615,0.708283,0.779881,0.757143,0.057,0,0.0625,0,62.5,0,136045,542562,63477,81.428571,24.380952,'Number of leaves: 271\nSize of the tree: 541\n',541,271,271,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,9,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,156,54,0,74.285714,25.714286,0,0.650798,0.10374,0.293329,35.067214,76.241663,429.338349,34433.226685,-34003.888336,2.044468,163.967746,-161.923278,299.256295,1.42503,69.701739,0.767857,43,0.11039,17,0.88961,137,0.232143,13,0.716667,0.767857,0.741379,0.643587,0.88961,0.711361,0.742857,0.093528,0.906472,0.257143,0.741493,0.742857,0.740953,0.651194,0.874228,0.715432,0.769612,0.742857,0.056,0,0.0625,0,62.5,0,133625,542562,63477,83.333333,25.428571,'Number of leaves: 266\nSize of the tree: 531\n',531,266,266,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,10,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,140,70,0,66.666667,33.333333,0,0.5474,0.137396,0.339879,46.44387,88.340894,429.338349,48407.969093,-47978.630744,2.044468,230.514139,-228.46967,257.628016,1.2268,60.005824,0.571429,32,0.116883,18,0.883117,136,0.428571,24,0.64,0.571429,0.603774,0.47194,0.778467,0.535869,0.666667,0.12473,0.87527,0.333333,0.665009,0.666667,0.664257,0.544,0.819546,0.621259,0.720335,0.666667,0.06,0.001,0.0625,0,62.5,0,124913,542562,63477,77.142857,27.619048,'Number of leaves: 248\nSize of the tree: 495\n',495,248,248,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,1,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1890,211,150,61,0,71.090047,28.909953,0,0.609176,0.120159,0.321332,40.618847,83.523631,431.243012,48377.240901,-47945.997889,2.043806,229.276023,-227.232217,282.889867,1.34071,65.598713,0.701754,40,0.090909,14,0.909091,140,0.298246,17,0.740741,0.701754,0.720721,0.621559,0.818296,0.660976,0.7109,0.101473,0.898527,0.2891,0.714145,0.7109,0.711018,0.610928,0.834313,0.643687,0.745756,0.7109,0.058,0.001,0.0625,0,62.5,0,127333,542277,63762,78.672986,25.308057,'Number of leaves: 253\nSize of the tree: 505\n',505,253,253,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,2,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,154,56,0,73.333333,26.666667,0,0.638743,0.110264,0.302742,37.303784,78.762448,428.18991,37652.226994,-37224.037085,2.039,179.296319,-177.257319,290.842744,1.384965,67.923773,0.736842,42,0.091503,14,0.908497,139,0.263158,15,0.75,0.736842,0.743363,0.648958,0.901789,0.741944,0.733333,0.097733,0.902267,0.266667,0.733749,0.733333,0.732966,0.636178,0.859251,0.692157,0.756489,0.733333,0.057,0,0.0625,0,62.5,0,126365,542562,63477,82.857143,26,'Number of leaves: 251\nSize of the tree: 501\n',501,251,251,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,3,weka.classifiers.trees.J48,'-U -M 2',-217733168393644444,20220321.2251,1891,210,144,66,0,68.571429,31.428571,0,0.574599,0.124736,0.323822,42.212998,84.276001,427.924318,46236.981814,-45809.057496,2.037735,220.176104,-218.138369,275.569597,1.312236,64.396807,0.75,42,0.142857,22,0.857143,132,0.25,14,0.65625,0.75,0.7,0.583282,0.825951,0.622228,0.685714,0.112175,0.887825,0.314286,0.689668,0.685714,0.684821,0.574675,0.832478,0.635591,0.727073,0.685714,0.057,0,0.0625,0,62.5,0,126849,542562,63477,79.52381,26.190476,'Number of leaves: 252\nSize of the tree: 503\n',503,252,252,?
