game,score
2694,1093
2695,1179
2696,1189
2697,1222
2698,1230
2699,1156
2700,1080
2701,1127
2702,930
2703,1077
2704,1191
2705,1150
2706,1047
2707,1026
2708,1077
2709,1070
2710,1107
2711,1097
2712,1169
2713,1193
2714,1121
2715,932
2716,1174
2717,1155
2718,1063
2719,1101
2720,1093
2721,732
2722,983
2723,883
2724,1096
2725,1129
2726,1024
2727,1095
2728,828
2729,1098
2730,956
2731,987
2732,1184
2733,383
2734,1056
2735,1184
2736,1229
2737,981
2738,1167
2739,909
2740,979
2741,885
2742,944
2743,1098
2744,1216
2745,1224
2746,1219
2747,1104
2748,1196
2749,1169
2750,993
2751,1163
2752,1203
2753,1180
2754,886
2755,1039
2756,1202
2757,1188
2758,1178
2759,798
2760,1159
2761,1144
2762,1109
2763,888
2764,1224
2765,1074
2766,1058
2767,1014
2768,1016
2769,1080
2770,1026
2771,1191
2772,1232
2773,1065
2774,998
2775,1015
2776,686
2777,868
2778,1132
2779,1211
2780,947
2781,1163
2782,1182
2783,947
2784,970
2785,871
2786,1053
2787,864
2788,1222
2789,1243
2790,672
2791,953
2792,929
2793,1181
2794,1026
2795,1151
2796,1144
2797,1160
2798,1029
2799,1167
2800,1217
2801,1212
2802,1194
2803,991
2804,1005
2805,1178
2806,1181
2807,1190
2808,1145
2809,1179
2810,1059
2811,936
2812,1226
2813,1135
2814,996
2815,1097
2816,1066
2817,1211
2818,1017
2819,1200
2820,1247
2821,1203
2822,754
2823,1085
2824,1157
2825,1201
2826,948
2827,1241
2828,1165
2829,1046
2830,926
2831,1142
2832,1007
2833,1166
2834,774
2835,220
2836,871
2837,761
2838,954
2839,786
2840,1049
2841,1112
2842,840
2843,837
2844,997
2845,1181
2846,1224
2847,1197
2848,1232
2849,1189
2850,993
2851,1205
2852,1217
2853,1190
2854,1139
2855,1112
2856,1213
2857,1184
2858,1130
2859,987
2860,967
2861,1172
2862,908
2863,924
2864,1032
2865,995
2866,1053
2867,1146
2868,1174
2869,993
2870,1179
2871,1211
2872,1182
2873,1063
2874,1152
2875,1142
2876,1192
2877,1135
2878,1116
2879,1182
2880,1029
2881,1195
2882,1099
2883,1053
2884,1218
2885,1189
2886,1068
2887,1066
2888,1030
2889,1070
2890,1116
2891,1216
2892,1199
2893,1228
2894,1051
2895,1200
2896,1197
2897,1152
2898,1188
2899,1206
2900,1203
2901,1235
2902,1188
2903,1188
2904,1126
2905,1154
2906,966
2907,1126
2908,920
2909,331
2910,962
2911,1192
2912,1216
2913,1075
2914,884
2915,1083
2916,542
2917,1037
2918,997
2919,1051
2920,1152
2921,1002
2922,964
2923,859
2924,1071
2925,1114
2926,539
2927,989
2928,1172
2929,973
2930,1223
2931,1075
2932,1253
2933,1165
2934,1237
2935,1106
2936,1106
2937,1232
2938,1237
2939,1158
2940,1074
2941,1222
2942,1093
2943,1229
2944,1178
2945,1188
2946,1176
2947,971
2948,1219
2949,1057
2950,1202
2951,1138
2952,503
2953,1202
2954,1133
2955,1189
2956,1173
2957,1192
2958,1128
2959,1183
2960,1211
2961,998
2962,911
2963,1109
2964,1060
2965,1208
2966,1075
2967,1184
2968,1186
2969,1054
2970,1148
2971,1053
2972,853
2973,1097
2974,1159
2975,1011
2976,793
2977,903
2978,1030
2979,1164
2980,1042
2981,1014
2982,1174
2983,1023
2984,762
2985,1142
2986,1212
2987,1174
2988,1060
2989,1210
2990,1153
2991,1223
2992,1237
2993,1227
2994,833
2995,824
2996,1164
2997,1201
2998,627
2999,1138
3000,793
3001,1222
3002,479
3003,1132
3004,1192
3005,1209
3006,1109
3007,1155
3008,949
3009,1175
3010,1075
3011,1156
3012,1001
3013,1152
3014,1183
3015,1036
3016,1046
3017,1192
3018,1205
3019,1174
3020,1136
3021,1229
3022,1232
3023,1056
3024,1034
3025,1103
3026,1197
3027,1188
3028,1241
3029,1211
3030,1247
3031,1144
3032,1070
3033,975
3034,1175
3035,1077
3036,1150
3037,1231
3038,1209
3039,1146
3040,1105
3041,1137
3042,1180
3043,1236
3044,1211
3045,1194
3046,1021
3047,1164
3048,1213
3049,1181
3050,1184
3051,1194
3052,1206
3053,1245
3054,1190
3055,1208
3056,1213
3057,1079
3058,1227
3059,1156
3060,1239
3061,1143
3062,1100
3063,967
3064,1179
3065,1165
3066,1110
3067,1018
3068,976
3069,1195
3070,819
3071,1187
3072,1168
3073,1250
3074,1205
3075,1142
3076,1183
3077,1178
3078,1182
3079,1094
3080,1176
3081,866
3082,1124
3083,1030
3084,1215
3085,1175
3086,1019
3087,1177
3088,1175
3089,965
3090,1174
3091,1086
3092,1206
3093,1209
3094,1098
3095,1185
3096,758
3097,958
3098,916
3099,1058
3100,1118
3101,1203
3102,1100
3103,1057
3104,1109
3105,1153
3106,1216
3107,1196
3108,1161
3109,1050
3110,1119
3111,1055
3112,991
3113,1199
3114,998
3115,1210
3116,1029
3117,1016
3118,1141
3119,906
3120,1163
3121,1161
3122,1088
3123,1005
3124,614
3125,1055
3126,1208
3127,1112
3128,1057
3129,1157
3130,1103
3131,1046
3132,838
3133,1016
3134,911
3135,1077
3136,1204
3137,1212
3138,1123
3139,1216
3140,1115
3141,1011
3142,1212
3143,1163
3144,1096
3145,859
3146,1128
3147,1190
3148,1103
3149,1237
3150,1154
3151,1204
3152,1156
3153,1164
3154,1208
3155,1227
3156,1186
3157,1189
3158,1119
3159,1155
3160,1168
3161,1008
3162,1212
3163,1225
3164,1093
3165,1197
3166,1138
3167,1228
3168,1198
3169,1226
3170,1037
3171,1000
3172,1045
3173,973
3174,1019
3175,1176
3176,1014
3177,1061
3178,1230
3179,842
3180,959
3181,982
3182,1025
3183,1093
3184,1126
3185,915
3186,845
3187,1214
3188,1025
3189,1046
3190,882
3191,766
3192,1155
3193,963
3194,1124
3195,1169
3196,1051
3197,1193
3198,1199
3199,878
3200,1206
3201,1213
3202,1235
3203,1229
3204,1140
3205,1229
3206,1194
3207,1223
3208,1089
3209,1143
3210,1056
3211,997
3212,1164
3213,1174
3214,1180
3215,1165
3216,1237
3217,1193
3218,1163
3219,1080
3220,1214
3221,773
3222,1158
3223,1205
3224,1157
3225,1191
3226,1101
3227,1034
3228,1222
3229,1045
3230,1191
3231,1120
3232,1241
3233,1179
3234,1161
3235,1080
3236,1184
3237,1227
3238,1036
3239,1169
3240,1232
3241,1199
3242,1111
3243,1243
3244,1226
3245,1232
3246,1163
3247,1181
3248,1079
3249,1092
3250,1192
3251,1134
3252,1226
3253,1170
3254,1069
3255,1119
3256,1243
3257,1186
3258,1237
3259,1058
3260,997
3261,1078
3262,927
3263,1216
3264,1203
3265,1222
3266,1195
3267,1227
3268,1106
3269,877
3270,881
3271,1194
3272,1200
3273,1187
3274,1156
3275,1001
3276,838
3277,1236
3278,990
3279,1009
3280,1035
3281,1188
3282,1119
3283,1153
3284,1224
3285,1072
3286,1148
3287,1217
3288,1235
3289,1175
3290,1097
3291,1183
3292,1215
3293,1213
3294,1217
3295,1151
3296,1013
3297,1233
3298,1185
3299,1148
3300,1237
3301,1199
3302,1144
3303,1182
3304,1184
3305,1204
3306,1244
3307,1226
3308,1125
3309,1175
3310,1154
3311,1216
3312,1152
3313,1200
3314,1162
3315,1163
3316,1142
3317,1038
3318,1210
3319,1025
3320,1193
3321,1213
3322,1041
3323,1223
3324,1229
3325,1196
3326,1221
3327,1213
3328,1216
3329,1200
3330,1213
3331,1209
3332,1107
3333,1210
3334,1132
3335,1199
3336,1224
3337,1222
3338,1131
3339,1217
3340,1108
3341,1229
3342,1197
3343,1169
3344,1235
3345,1020
3346,952
3347,1083
3348,1156
3349,1201
3350,1221
3351,1216
3352,1072
3353,1191
3354,1233
3355,1168
3356,1050
3357,1242
3358,1186
3359,1223
3360,1095
3361,1234
3362,1191
3363,1063
3364,1195
3365,1203
3366,1208
3367,1215
3368,1173
3369,1015
3370,867
3371,1213
3372,1110
3373,1000
3374,1120
3375,1166
3376,1183
3377,1088
3378,1222
3379,1203
3380,1038
3381,1247
3382,1226
3383,1207
3384,1196
3385,1048
3386,1182
3387,1125
3388,1185
3389,1213
3390,1136
3391,1222
3392,1189
3393,1165
3394,1173
3395,975
3396,1134
3397,1205
3398,1191
3399,1124
3400,1195
3401,1150
3402,1096
3403,1150
3404,1067
3405,1125
3406,1188
3407,1213
3408,1222
3409,1016
3410,1173
3411,1116
3412,1181
3413,1120
3414,1236
3415,1062
3416,1145
3417,1159
3418,1168
3419,823
3420,1230
3421,1214
3422,1106
3423,1159
3424,704
3425,1123
3426,1224
3427,1233
3428,1130
3429,1242
3430,836
3431,1226
3432,1144
3433,685
3434,1193
3435,1195
3436,1159
3437,1019
3438,1189
3439,1237
3440,1124
3441,1171
3442,1067
3443,1194
3444,1146
3445,1182
3446,1130
3447,1155
3448,1150
3449,1223
3450,1237
3451,1239
3452,1245
3453,1249
3454,1196
3455,1200
3456,1198
3457,1174
3458,1195
3459,1209
3460,1180
3461,1225
3462,1197
3463,1020
3464,1191
3465,979
3466,1200
3467,1195
3468,1119
3469,1193
3470,1201
3471,1185
3472,1030
3473,1126
3474,1182
3475,1186
3476,948
3477,1143
3478,1138
3479,1077
3480,1223
3481,1202
3482,1223
3483,1085
3484,1206
3485,1214
3486,1227
3487,966
3488,1194
3489,1152
3490,1174
3491,1215
3492,1196
3493,1134
3494,1203
3495,1192
3496,1239
3497,1214
3498,1195
3499,1193
3500,1231
3501,1206
3502,1207
3503,1205
3504,1144
3505,1208
3506,1190
3507,1237
3508,1166
3509,1166
3510,896
3511,743
3512,209
3513,134
3514,738
3515,780
3516,856
3517,899
3518,1158
3519,1100
3520,867
3521,970
3522,1173
3523,1197
3524,1052
3525,1242
3526,1215
3527,1203
3528,1165
3529,1018
3530,1184
3531,1178
3532,1212
3533,1151
3534,1097
3535,1189
3536,1217
3537,1212
3538,1063
3539,1162
3540,1203
3541,1114
3542,1203
3543,767
3544,1237
3545,1127
3546,917
3547,1110
3548,1187
3549,1134
3550,1185
3551,1156
3552,1225
3553,1114
3554,1224
3555,1235
3556,1176
3557,1084
3558,1035
3559,1218
3560,1229
3561,1021
3562,1211
3563,1215
3564,1175
3565,1148
3566,1242
3567,1160
3568,1165
3569,1162
3570,954
3571,1162
3572,1100
3573,904
3574,1142
3575,1064
3576,1216
3577,1206
3578,1194
3579,1153
3580,1196
3581,1152
3582,1228
3583,259
3584,1222
3585,978
3586,1215
3587,1202
3588,1223
3589,1227
3590,1205
3591,1241
3592,1224
3593,1206
3594,1143
3595,1148
3596,1181
3597,1230
3598,1222
3599,1168
3600,987
3601,1087
3602,1101
3603,1234
3604,1126
3605,1125
3606,1097
3607,1069
3608,1165
3609,1236
3610,1223
3611,1219
3612,1247
3613,1198
3614,1181
3615,1218
3616,1237
3617,1060
3618,1096
3619,1123
3620,1071
3621,1223
3622,770
3623,1176
3624,1055
3625,1230
3626,1189
3627,1169
3628,1241
3629,1221
3630,1216
3631,1061
3632,1202
3633,1141
3634,1130
3635,1164
3636,1238
3637,1134
3638,1136
3639,1120
3640,1176
3641,751
3642,1198
3643,1217
3644,1212
3645,1158
3646,1229
3647,1039
3648,1229
3649,1236
3650,1229
3651,1182
3652,1180
3653,1216
3654,1233
3655,1245
3656,1232
3657,1160
3658,1220
3659,1171
3660,1056
3661,1229
3662,1191
3663,1211
3664,1123
3665,1219
3666,1233
3667,1128
3668,1200
3669,1224
3670,1036
3671,902
3672,1006
3673,1185
3674,1184
3675,1027
3676,1204
3677,1145
3678,1132
3679,1174
3680,1059
3681,996
3682,1221
3683,1177
3684,1129
3685,1159
3686,1232
3687,1184
3688,1138
3689,1192
3690,929
3691,1030
3692,1213
3693,495
3694,1074
3695,1072
3696,862
3697,1230
3698,1161
3699,1170
3700,1227
3701,1130
3702,1191
3703,1116
3704,989
3705,1208
3706,1112
3707,1189
3708,1231
3709,1177
3710,1223
3711,1225
3712,1241
3713,1214
3714,1116
3715,1226
3716,1182
3717,1133
3718,1189
3719,1038
3720,1173
3721,1239
3722,1219
3723,1224
3724,1003
3725,1194
3726,1218
3727,1219
3728,1168
3729,1124
3730,1210
3731,1164
3732,994
3733,1159
3734,1099
3735,1220
3736,1150
3737,1188
3738,1188
3739,1194
3740,1208
3741,1093
3742,1133
3743,1030
3744,1203
3745,1204
3746,1182
3747,1176
3748,1211
3749,1223
3750,1229
3751,1241
3752,1031
3753,1210
3754,1201
3755,1241
3756,1207
3757,1250
3758,902
3759,1233
3760,1193
3761,1221
3762,1211
3763,1227
3764,1131
3765,1187
3766,1199
3767,1109
3768,1199
3769,1228
3770,1226
3771,1146
3772,1231
3773,1235
3774,921
3775,1017
3776,1091
3777,1121
3778,1239
3779,1117
3780,1089
3781,1136
3782,1207
3783,1136
3784,1232
3785,1242
3786,1243
3787,1210
3788,1246
3789,1128
3790,1065
3791,1057
3792,1124
3793,1197
3794,1182
3795,1200
3796,1183
3797,1159
3798,1221
3799,1095
3800,1217
3801,1242
3802,1183
3803,1220
3804,1210
3805,1193
3806,1225
3807,1212
3808,1231
3809,1196
3810,1206
3811,986
3812,1229
3813,933
3814,1185
3815,1214
3816,1173
3817,1095
3818,1167
3819,1216
3820,1029
3821,1050
3822,1169
3823,1190
3824,1187
3825,1213
3826,1236
3827,1248
3828,1189
3829,1151
3830,1162
3831,1211
3832,1190
3833,1153
3834,1037
3835,1132
3836,717
3837,410
3838,1215
3839,767
3840,1062
3841,1215
3842,1071
3843,1078
3844,1128
3845,1097
3846,1165
3847,1182
3848,1038
3849,1111
3850,1237
3851,1162
3852,1152
3853,1081
3854,788
3855,1067
3856,939
3857,1199
3858,1175
3859,1133
3860,1168
3861,1145
3862,1165
3863,1201
3864,987
3865,1171
3866,1201
3867,1129
3868,1220
3869,993
3870,718
3871,1130
3872,1194
3873,1201
3874,1194
3875,1237
3876,1231
3877,891
3878,1230
3879,1179
3880,824
3881,1197
3882,1241
3883,1225
3884,1204
3885,1193
3886,1077
3887,1135
3888,1109
3889,1225
3890,1092
3891,1246
3892,1233
3893,1226
3894,1195
3895,1153
3896,1135
3897,1161
3898,1166
3899,1238
3900,1225
3901,1055
3902,1223
3903,1140
3904,939
3905,1183
3906,783
3907,803
3908,971
3909,1159
3910,1236
3911,1140
3912,902
3913,901
3914,771
3915,82
3916,1236
3917,1158
3918,1237
3919,1231
3920,1248
3921,1105
3922,1199
3923,1216
3924,1146
3925,1073
3926,988
3927,1096
3928,1156
3929,704
3930,1138
3931,1237
3932,1073
3933,1223
3934,717
3935,638
3936,1208
3937,1226
3938,1141
3939,1224
3940,1141
3941,1212
3942,1197
3943,1203
3944,1248
3945,1234
3946,1177
3947,999
3948,1181
3949,1169
3950,1170
3951,1004
3952,1039
3953,1154
3954,901
3955,1215
3956,1144
3957,1054
3958,1236
3959,1193
3960,1052
3961,1215
3962,837
3963,921
3964,1208
3965,1224
3966,1091
3967,1246
3968,1183
3969,1175
3970,1214
3971,1211
3972,1186
3973,1231
3974,1196
3975,1246
3976,1130
3977,-21
3978,1015
3979,1198
3980,983
3981,1174
3982,1027
3983,1190
3984,1127
3985,959
3986,977
3987,1207
3988,1210
3989,1211
3990,1214
3991,1237
3992,1247
3993,1167
3994,1174
3995,1220
3996,1212
3997,1150
3998,1197
3999,1135
4000,1099
4001,1122
4002,1240
4003,1172
4004,1206
4005,1165
4006,1245
4007,1226
4008,1172
4009,1239
4010,1151
4011,1175
4012,1194
4013,876
4014,1139
4015,1100
4016,1165
4017,1179
4018,1179
4019,1194
4020,1232
4021,1225
4022,1233
4023,1137
4024,1100
4025,1228
4026,1088
4027,1241
4028,1192
4029,1243
4030,1239
4031,1083
4032,1216
4033,1236
4034,1227
4035,1211
4036,1185
4037,1246
4038,1237
4039,1166
4040,1199
4041,1239
4042,1189
4043,1182
4044,1232
4045,1190
4046,1193
4047,1220
4048,1032
4049,1171
4050,1235
4051,1206
4052,1223
4053,1178
4054,1212
4055,1213
4056,1183
4057,1094
4058,941
4059,1171
4060,1169
4061,1225
4062,1132
4063,902
4064,1213
4065,754
4066,1155
4067,1230
4068,1180
4069,1193
4070,368
4071,1202
4072,1199
4073,1216
4074,1247
4075,1158
4076,1232
4077,1225
4078,1201
4079,1223
4080,1152
4081,1206
4082,1222
4083,1231
4084,1196
4085,1197
4086,1210
4087,1162
4088,1235
4089,1036
4090,1244
4091,1222
4092,1225
4093,1222
4094,1241
4095,1223
4096,1201
4097,1207
4098,1038
4099,1188
4100,1237
4101,1241
4102,1239
4103,1254
4104,1160
4105,1154
4106,1194
4107,1248
4108,1168
4109,1003
4110,1184
4111,1239
4112,1241
4113,1207
4114,1250
4115,1220
4116,1015
4117,1183
4118,1239
4119,1118
4120,1227
4121,1229
4122,1250
4123,1211
4124,1196
4125,1236
4126,1161
4127,1104
4128,1124
4129,1078
4130,1139
4131,1020
4132,1210
4133,1155
4134,903
4135,1097
4136,968
4137,1163
4138,1091
4139,1156
4140,1068
4141,1161
4142,1164
4143,983
4144,1054
4145,1212
4146,1170
4147,1110
4148,1231
4149,1082
4150,1167
4151,1175
4152,1186
4153,1152
4154,1155
4155,1025
4156,1251
4157,1122
4158,1108
4159,1220
4160,1172
4161,1229
4162,1216
4163,1163
4164,1201
4165,1212
4166,1241
4167,1235
4168,1241
4169,1189
4170,1232
4171,1210
4172,1218
4173,1202
4174,955
4175,1223
4176,1158
4177,1247
4178,1230
4179,1212
4180,1197
4181,1160
4182,1251
4183,1248
4184,1212
4185,1228
4186,1124
4187,1063
4188,1156
4189,1124
4190,1188
4191,1191
4192,1241
4193,1014
4194,1221
4195,1232
4196,1188
4197,1097
4198,574
4199,1041
4200,1128
4201,1218
4202,1212
4203,1087
4204,1228
4205,1232
4206,1241
4207,1243
4208,1162
4209,1162
4210,1180
4211,1213
4212,1190
4213,1243
4214,1241
4215,1220
4216,1247
4217,887
4218,1115
4219,1043
4220,1151
4221,1221
4222,1076
4223,820
4224,1117
4225,1194
4226,1220
4227,1137
4228,1198
4229,1093
4230,1200
4231,1198
4232,1190
4233,1197
4234,1247
4235,1231
4236,1195
4237,1229
4238,1103
4239,1247
4240,880
4241,1210
4242,1174
4243,1235
4244,1205
4245,977
4246,1082
4247,1064
4248,1178
4249,1188
4250,1172
4251,1180
4252,1244
4253,1137
4254,1176
4255,1205
4256,1240
4257,1177
4258,1097
4259,1234
4260,1230
4261,1224
4262,1198
4263,1235
4264,1245
4265,1212
4266,1223
4267,1193
4268,1168
4269,1101
4270,1192
4271,1230
4272,1183
4273,1203
4274,1056
4275,650
4276,1210
4277,1244
4278,1104
4279,1226
4280,1237
4281,1242
4282,1249
4283,1129
4284,1191
4285,1246
4286,961
4287,1167
4288,1190
4289,1206
4290,1055
4291,1082
4292,1225
4293,1206
4294,814
4295,1032
4296,1201
4297,1180
4298,1125
4299,1189
4300,1206
4301,1105
4302,1227
4303,1236
4304,1179
4305,864
4306,1110
4307,1101
4308,1129
4309,1111
4310,952
4311,1241
4312,1218
4313,1036
4314,1091
4315,945
4316,1155
4317,920
4318,1182
4319,967
4320,1089
4321,1211
4322,1227
4323,1211
4324,1230
4325,1175
4326,1182
4327,1222
4328,1220
4329,1202
4330,1178
4331,1223
4332,1181
4333,1072
4334,1218
4335,1097
4336,1200
4337,1187
4338,1226
4339,1072
4340,1222
4341,1205
4342,1095
4343,1228
4344,1038
4345,973
4346,1016
4347,1130
4348,1153
4349,1197
4350,1250
4351,1208
4352,1229
4353,1226
4354,1215
4355,975
4356,1069
4357,1205
4358,1079
4359,1040
4360,1189
4361,1052
4362,1235
4363,1238
4364,1254
4365,1232
4366,1226
4367,1193
4368,1131
4369,1177
4370,1236
4371,1219
4372,1200
4373,1101
4374,1129
4375,1076
4376,815
4377,1042
4378,1222
4379,1154
4380,1225
4381,1237
4382,1210
4383,1203
4384,1225
4385,1242
4386,1087
4387,1220
4388,1241
4389,1237
4390,1106
4391,1239
4392,1206
4393,1245
4394,1155
4395,1248
4396,1241
4397,1241
4398,1240
4399,1126
4400,1228
4401,1239
4402,1220
4403,1013
4404,1238
4405,1206
4406,1140
4407,1233
4408,1191
4409,1236
4410,1235
4411,1241
4412,1214
4413,1226
4414,1194
4415,1242
4416,1231
4417,1111
4418,980
4419,1216
4420,1243
4421,1234
4422,1219
4423,1219
4424,1122
4425,1073
4426,1180
4427,1174
4428,1171
4429,1054
4430,1230
4431,1087
4432,1041
4433,1241
4434,1150
4435,1207
4436,1203
4437,1217
4438,1233
4439,1179
4440,1201
4441,1202
4442,1171
4443,1138
4444,1155
4445,1214
4446,1090
4447,1205
4448,1101
4449,1200
4450,1180
4451,1152
4452,1237
4453,1214
4454,1228
4455,1003
4456,1124
4457,1229
4458,1175
4459,1194
4460,1162
4461,1100
4462,1238
4463,1243
4464,1172
4465,1241
4466,1241
4467,1129
4468,1176
4469,1238
4470,1196
4471,1189
4472,1132
4473,1233
4474,1190
4475,1237
4476,1240
4477,1228
4478,1205
4479,1227
4480,1223
4481,1239
4482,1188
4483,1191
4484,1228
4485,1241
4486,1232
4487,1216
4488,1200
4489,1010
4490,1247
4491,1223
4492,1187
4493,1207
4494,1189
4495,1193
4496,1121
4497,1225
4498,1246
4499,1232
4500,1211
4501,1217
4502,1146
4503,1233
4504,1221
4505,1117
4506,1077
4507,1052
4508,1217
4509,1227
4510,1205
4511,1212
4512,1222
4513,1238
4514,1168
4515,1181
4516,1151
4517,1253
4518,1224
4519,1237
4520,1243
4521,1194
4522,1226
4523,989
4524,1251
4525,1202
4526,1221
4527,1239
4528,1227
4529,1229
4530,1186
4531,1203
4532,1215
4533,1209
4534,1214
4535,1221
4536,1221
4537,1132
4538,1237
4539,1195
4540,1225
4541,1203
4542,1240
4543,1241
4544,1242
4545,1253
4546,1249
4547,1200
4548,1219
4549,1243
4550,1240
4551,1153
4552,1234
4553,1038
4554,1227
4555,1211
4556,1220
4557,1249
4558,1244
4559,1244
4560,1247
4561,1210
4562,1237
4563,1154
4564,1146
4565,1226
4566,1218
4567,1199
4568,1139
4569,1205
4570,1151
4571,1241
4572,1227
4573,1164
4574,1220
4575,1233
4576,1186
4577,1052
4578,1101
4579,1170
4580,1247
4581,1172
4582,1248
4583,1169
4584,995
4585,1246
4586,1220
4587,1249
4588,1240
4589,1194
4590,1095
4591,989
4592,1203
4593,1074
4594,1191
4595,1219
4596,1151
4597,996
4598,992
4599,1147
4600,1234
4601,1173
4602,1206
4603,1006
4604,1170
4605,1207
4606,1246
4607,1233
4608,1244
4609,1226
4610,1230
4611,1251
4612,1230
4613,1187
4614,1206
4615,1170
4616,1234
4617,1245
4618,1225
4619,1237
4620,1232
4621,1243
4622,1184
4623,1244
4624,1012
4625,1228
4626,1235
4627,1188
4628,1208
4629,1252
4630,1245
4631,1158
4632,1184
4633,1168
4634,1247
4635,1173
4636,1175
4637,1202
4638,1198
4639,1140
4640,1203
4641,1109
4642,1224
4643,1198
4644,1226
4645,1166
4646,1220
4647,1230
4648,1109
4649,1187
4650,414
4651,1237
4652,1236
4653,1107
4654,1262
4655,1191
4656,1248
4657,1036
4658,1113
4659,1243
4660,1244
4661,1181
4662,1178
4663,1185
4664,1088
4665,1193
4666,1216
4667,1248
4668,1250
4669,1117
4670,1000
4671,1101
4672,1073
4673,1163
4674,1081
4675,1220
4676,1220
4677,1211
4678,1237
4679,1250
4680,1227
4681,1221
4682,1174
4683,310
4684,1242
4685,1145
4686,1125
4687,1186
4688,1021
4689,1244
4690,1159
4691,1179
4692,1098
4693,1085
4694,1190
4695,1131
4696,1209
4697,1249
4698,1101
4699,1180
4700,1027
4701,1175
4702,1133
4703,1217
4704,1243
4705,1203
4706,1245
4707,1164
4708,1232
4709,1214
4710,1035
4711,1239
4712,1188
4713,1244
4714,1236
4715,1222
4716,1189
4717,1166
4718,834
4719,982
4720,1233
4721,1202
4722,1132
4723,1229
4724,1249
4725,1234
4726,1175
4727,1241
4728,1217
4729,1241
4730,1207
4731,1230
4732,1245
4733,1242
4734,1182
4735,1226
4736,1237
4737,1254
4738,1246
4739,1201
4740,1238
4741,1212
4742,1253
4743,1188
4744,1242
4745,1243
4746,1212
4747,1148
4748,1232
4749,1231
4750,1222
4751,1227
4752,1184
4753,991
4754,1233
4755,1205
4756,1228
4757,1238
4758,1241
4759,1210
4760,1236
4761,1191
4762,1075
4763,1205
4764,1099
4765,1181
4766,1253
4767,1215
4768,1213
4769,1089
4770,1211
4771,1227
4772,1178
4773,1246
4774,1246
4775,1220
4776,1225
4777,1227
4778,1184
4779,1100
4780,1221
4781,1253
4782,1219
4783,1245
4784,1172
4785,1216
4786,1244
4787,1231
4788,1233
4789,1226
4790,1249
4791,1225
4792,1223
4793,1252
4794,1252
4795,1190
4796,1218
4797,1167
4798,1047
4799,1194
4800,1202
4801,1191
4802,1136
4803,1187
4804,1246
4805,1207
4806,1229
4807,1171
4808,1076
4809,1233
4810,1232
4811,1191
4812,1227
4813,1201
4814,1233
4815,1240
4816,1115
4817,1226
4818,1212
4819,1223
4820,1110
4821,1204
4822,1118
4823,1227
4824,1204
4825,1124
4826,570
4827,1229
4828,1152
4829,1197
4830,1237
4831,944
4832,1216
4833,1239
4834,1018
4835,1251
4836,1186
4837,1189
4838,1218
4839,1218
4840,1047
4841,1233
4842,1214
4843,1252
4844,1210
4845,1183
4846,1223
4847,1233
4848,1180
4849,1232
4850,1207
4851,1237
4852,1220
4853,1220
4854,1225
4855,1225
4856,1243
4857,1221
4858,1076
4859,1241
4860,1233
4861,1185
4862,1107
4863,1212
4864,1224
4865,1241
4866,1246
4867,1066
4868,1231
4869,1214
4870,1196
4871,646
4872,1175
4873,1243
4874,1235
4875,1151
4876,1094
4877,1071
4878,1200
4879,1200
4880,1252
4881,1223
4882,1244
4883,1242
4884,1178
4885,1194
4886,1209
4887,1187
4888,1017
4889,1244
4890,1223
4891,1192
4892,1224
4893,1109
4894,1131
4895,1222
4896,1190
4897,1204
4898,1239
4899,1233
4900,1243
4901,1250
4902,1262
4903,752
4904,1222
4905,1147
4906,845
4907,1226
4908,1191
4909,1086
4910,1241
4911,1174
4912,1143
4913,1158
4914,1140
4915,1231
4916,1211
4917,1113
4918,1246
4919,1199
4920,1231
4921,1220
4922,1244
4923,1214
4924,1220
4925,1195
4926,1249
4927,1236
4928,1257
4929,1149
4930,1231
4931,1090
4932,1229
4933,1231
4934,1192
4935,1180
4936,1210
4937,1082
4938,1213
4939,1231
4940,1231
4941,1244
4942,1249
4943,1221
4944,1208
4945,1225
4946,1247
4947,1212
4948,1182
4949,1232
4950,1159
4951,1193
4952,1238
4953,1214
4954,1134
4955,1245
4956,1206
4957,1192
4958,1076
4959,1237
4960,1206
4961,1235
4962,1232
4963,1241
4964,1234
4965,1212
4966,1198
4967,1241
4968,1212
4969,1235
4970,1248
4971,1140
4972,1237
4973,1218
4974,1087
4975,1225
4976,1239
4977,1235
4978,1228
4979,1169
4980,1242
4981,1244
4982,1236
4983,1248
4984,1222
4985,1240
4986,1250
4987,1234
4988,1247
4989,1216
4990,1248
4991,1235
4992,1217
4993,1253
4994,1248
4995,1243
4996,1248
4997,1238
4998,1213
4999,1250
5000,1221
