@relation InstanceResultListener

@attribute Key_Dataset {pacman,pacman-weka.filters.unsupervised.attribute.Remove-R7-14-weka.filters.unsupervised.attribute.Remove-R3-6,pacman-weka.filters.unsupervised.attribute.Remove-R15-22,pacman-weka.filters.unsupervised.attribute.Remove-R3-14}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.rules.PART,weka.classifiers.lazy.IBk}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 10 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 50 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,5995231201785697655,8121455039782598361,-3080186098777067172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 115\nSize of the tree: 229\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 112\nSize of the tree: 223\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 119\nSize of the tree: 237\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 120\nSize of the tree: 239\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 128\nSize of the tree: 255\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 123\nSize of the tree: 245\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 126\nSize of the tree: 251\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 125\nSize of the tree: 249\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 129\nSize of the tree: 257\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 102\nSize of the tree: 203\n','Number of rules: 123\n','Number of rules: 114\n','Number of rules: 103\n','Number of rules: 116\n','Number of rules: 115\n','Number of rules: 110\n','Number of rules: 119\n','Number of rules: 113\n','Number of rules: 122\n','Number of rules: 102\n','Number of rules: 107\n','Number of rules: 100\n','Number of rules: 124\n','Number of rules: 112\n','Number of rules: 126\n','Number of rules: 96\n','Number of rules: 109\n','Number of rules: 105\n','Number of rules: 118\n','Number of rules: 106\n','Number of rules: 134\n','Number of rules: 111\n','Number of rules: 121\n','Number of rules: 108\n','Number of rules: 120\n','Number of rules: 104\n','Number of rules: 117\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 127\nSize of the tree: 253\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 130\nSize of the tree: 259\n','Number of leaves: 135\nSize of the tree: 269\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 143\nSize of the tree: 285\n','Number of rules: 136\n','Number of rules: 143\n','Number of rules: 138\n','Number of rules: 129\n','Number of rules: 137\n','Number of rules: 133\n','Number of rules: 146\n','Number of rules: 132\n','Number of rules: 139\n','Number of rules: 135\n','Number of rules: 125\n','Number of rules: 148\n','Number of rules: 128\n','Number of rules: 151\n','Number of rules: 142\n','Number of rules: 127\n','Number of rules: 140\n','Number of rules: 141\n','Number of rules: 144\n','Number of rules: 130\n','Number of rules: 131\n','Number of rules: 150\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 76\nSize of the tree: 151\n','Number of rules: 95\n','Number of rules: 97\n','Number of rules: 99\n','Number of rules: 101\n','Number of rules: 90\n','Number of rules: 91\n','Number of rules: 85\n','Number of rules: 86\n','Number of rules: 83\n','Number of rules: 92\n','Number of rules: 98\n','Number of rules: 94\n','Number of rules: 88\n','Number of rules: 89\n','Number of rules: 93\n','Number of rules: 82\n','Number of rules: 87\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 65\nSize of the tree: 129\n','Number of rules: 84\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,100,43,0,69.93007,30.06993,0,0.57733,0.120939,0.34215,42.527627,90.798096,280.890188,433.584304,-152.694116,1.964267,3.032058,-1.067791,169.510213,1.185386,60.347502,0.434783,10,0.091667,11,0.908333,109,0.565217,13,0.47619,0.434783,0.454545,0.356128,0.669928,0.325875,0.699301,0.110166,0.889834,0.300699,0.698383,0.699301,0.697533,0.587608,0.816809,0.614545,0.693084,0.699301,0,0.006,0,0,0,0,154825,152980,18781,71.328671,20.559441,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,91,52,0,63.636364,36.363636,0,0.490126,0.143814,0.372511,50.571633,98.855298,280.890188,514.276758,-233.386569,1.964267,3.596341,-1.632074,148.824878,1.040733,52.983295,0.347826,8,0.15,18,0.85,102,0.652174,15,0.307692,0.347826,0.326531,0.188434,0.648007,0.27226,0.636364,0.129841,0.870159,0.363636,0.645393,0.636364,0.640414,0.508571,0.777827,0.560303,0.637835,0.636364,0.001,0.005,0,0,0,0,154825,152980,18781,65.734266,20.839161,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,83,60,0,58.041958,41.958042,0,0.417752,0.171086,0.403116,60.161563,106.977063,280.890188,591.43833,-310.548142,1.964267,4.135932,-2.171665,132.811516,0.928752,47.282362,0.347826,8,0.1,12,0.9,108,0.652174,15,0.4,0.347826,0.372093,0.262503,0.669384,0.281059,0.58042,0.156275,0.843725,0.41958,0.59263,0.58042,0.58381,0.422625,0.758757,0.53303,0.614101,0.58042,0,0.006,0,0.01,0,10,154825,152980,18781,60.839161,21.538462,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,96,47,0,67.132867,32.867133,0,0.527622,0.135832,0.358127,47.764795,95.038047,280.890188,476.611505,-195.721317,1.964267,3.332948,-1.368681,155.260799,1.08574,55.274554,0.391304,9,0.083333,10,0.916667,110,0.608696,14,0.473684,0.391304,0.428571,0.333332,0.649819,0.286423,0.671329,0.14458,0.85542,0.328671,0.658947,0.671329,0.659912,0.529904,0.775306,0.558596,0.663928,0.671329,0,0.006,0,0.01,0,10,154825,152980,18781,68.531469,21.398601,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,88,55,0,61.538462,38.461538,0,0.471438,0.152732,0.380755,53.682983,100.991207,281.455456,535.025604,-253.570148,1.96822,3.741438,-1.773218,144.900615,1.013291,51.48261,0.5,11,0.173554,21,0.826446,100,0.5,11,0.34375,0.5,0.407407,0.282605,0.645379,0.256398,0.615385,0.126339,0.873661,0.384615,0.642865,0.615385,0.624898,0.489928,0.771632,0.554198,0.615588,0.615385,0,0.006,0,0,0,0,154825,152980,18781,65.034965,21.538462,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,98,45,0,68.531469,31.468531,0,0.556023,0.129874,0.353644,45.58785,93.659573,282.420164,465.525703,-183.105539,1.974966,3.255424,-1.280458,167.811584,1.173508,59.419123,0.652174,15,0.083333,10,0.916667,110,0.347826,8,0.6,0.652174,0.625,0.550217,0.781341,0.456312,0.685315,0.134888,0.865112,0.314685,0.68663,0.685315,0.683043,0.553035,0.79302,0.580341,0.700483,0.685315,0,0.006,0,0.01,0,10,154825,152980,18781,69.230769,20.839161,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1289,144,92,52,0,63.888889,36.111111,0,0.485007,0.148245,0.375162,52.048173,99.38341,284.093181,519.879159,-235.785978,1.972869,3.610272,-1.637403,147.239335,1.022495,51.827831,0.130435,3,0.107438,13,0.892562,108,0.869565,20,0.1875,0.130435,0.153846,0.026808,0.522997,0.174659,0.638889,0.143186,0.856814,0.361111,0.611932,0.638889,0.62309,0.490867,0.766445,0.545408,0.61931,0.638889,0,0.006,0,0.01,0,10,154708,152863,18898,65.972222,21.388889,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1289,144,97,47,0,67.361111,32.638889,0,0.541463,0.13213,0.357245,46.390159,94.63696,284.093181,473.743059,-189.649878,1.972869,3.289882,-1.317013,165.013186,1.145925,58.084177,0.521739,12,0.090909,11,0.909091,110,0.478261,11,0.521739,0.521739,0.521739,0.43083,0.725117,0.355765,0.673611,0.125,0.875,0.326389,0.672336,0.673611,0.671486,0.548142,0.792588,0.577106,0.678329,0.673611,0,0.006,0,0,0,0,154708,152863,18898,68.75,20.694444,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1289,144,84,60,0,58.333333,41.666667,0,0.424958,0.165339,0.400162,58.049722,106.005964,284.093181,605.496316,-321.403135,1.972869,4.204836,-2.231966,135.686554,0.942268,47.761285,0.347826,8,0.140496,17,0.859504,104,0.652174,15,0.32,0.347826,0.333333,0.200528,0.647143,0.24789,0.583333,0.145073,0.854927,0.416667,0.601244,0.583333,0.590131,0.438576,0.741021,0.520247,0.61268,0.583333,0.001,0.005,0,0,0,0,154708,152863,18898,59.722222,20.833333,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,82,61,0,57.342657,42.657343,0,0.402002,0.172061,0.406103,60.504417,107.769571,280.890188,617.782587,-336.892399,1.964267,4.320158,-2.355891,128.245706,0.896823,45.656883,0.478261,11,0.125,15,0.875,105,0.521739,12,0.423077,0.478261,0.44898,0.336489,0.630616,0.330383,0.573427,0.168895,0.831105,0.426573,0.57366,0.573427,0.572684,0.402032,0.724279,0.492037,0.585467,0.573427,0,0.006,0,0,0,0,154825,152980,18781,59.440559,21.258741,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,85,58,0,59.440559,40.559441,0,0.429181,0.162515,0.392992,57.147852,104.290265,280.890188,571.020005,-290.129817,1.964267,3.993147,-2.02888,137.212281,0.959526,48.849083,0.434783,10,0.15,18,0.85,102,0.565217,13,0.357143,0.434783,0.392157,0.263657,0.664312,0.281079,0.594406,0.165313,0.834687,0.405594,0.598163,0.594406,0.594589,0.430027,0.741739,0.514955,0.620409,0.594406,0,0.006,0,0.01,0,10,154825,152980,18781,62.237762,21.538462,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,88,55,0,61.538462,38.461538,0,0.479759,0.151134,0.382921,53.145565,101.617847,280.890188,548.701624,-267.811436,1.964267,3.837074,-1.872807,150.489544,1.052374,53.575935,0.434783,10,0.158333,19,0.841667,101,0.565217,13,0.344828,0.434783,0.384615,0.252591,0.650543,0.284468,0.615385,0.118576,0.881424,0.384615,0.652328,0.615385,0.621858,0.494313,0.781521,0.572632,0.634106,0.615385,0,0.006,0,0.01,0,10,154825,152980,18781,63.636364,20.699301,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,93,50,0,65.034965,34.965035,0,0.513969,0.133968,0.357418,47.109148,94.849976,280.890188,469.031715,-188.141527,1.964267,3.279942,-1.315675,158.974598,1.11171,56.596707,0.565217,13,0.15,18,0.85,102,0.434783,10,0.419355,0.565217,0.481481,0.370203,0.730072,0.369229,0.65035,0.121321,0.878679,0.34965,0.662763,0.65035,0.653096,0.527286,0.804948,0.592834,0.63754,0.65035,0,0.005,0,0,0,0,154825,152980,18781,69.230769,21.118881,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,85,58,0,59.440559,40.559441,0,0.421497,0.157652,0.38628,55.437499,102.509055,280.890188,554.444278,-273.554089,1.964267,3.877233,-1.912966,139.382581,0.974703,49.621734,0.478261,11,0.1,12,0.9,108,0.521739,12,0.478261,0.478261,0.478261,0.378261,0.689855,0.358891,0.594406,0.174712,0.825288,0.405594,0.598912,0.594406,0.591867,0.428271,0.74122,0.527935,0.601924,0.594406,0,0.005,0,0.01,0,10,154833,152980,18781,63.636364,21.538462,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,95,48,0,66.433566,33.566434,0,0.519429,0.135847,0.366192,47.748119,97.128518,281.455456,504.380918,-222.925462,1.96822,3.527139,-1.558919,156.670779,1.0956,55.664502,0.409091,9,0.123967,15,0.876033,106,0.590909,13,0.375,0.409091,0.391304,0.27527,0.635237,0.246573,0.664336,0.147721,0.852279,0.335664,0.677879,0.664336,0.663661,0.531541,0.755182,0.555154,0.67844,0.664336,0,0.006,0,0.01,0,10,154825,152980,18781,66.433566,20.13986,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,87,56,0,60.839161,39.160839,0,0.45207,0.153733,0.383027,53.962686,101.44143,282.420164,541.823753,-259.403589,1.974966,3.788977,-1.814011,144.093657,1.007648,51.021023,0.130435,3,0.125,15,0.875,105,0.869565,20,0.166667,0.130435,0.146341,0.006019,0.498551,0.166086,0.608392,0.145887,0.854113,0.391608,0.600852,0.608392,0.602405,0.457544,0.761071,0.550688,0.616059,0.608392,0,0.006,0,0,0,0,154825,152980,18781,64.335664,21.398601,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1289,144,86,58,0,59.722222,40.277778,0,0.447327,0.161635,0.391941,56.749294,103.828168,284.093181,564.977978,-280.884797,1.972869,3.923458,-1.950589,141.679275,0.983884,49.870706,0.478261,11,0.173554,21,0.826446,100,0.521739,12,0.34375,0.478261,0.4,0.268507,0.655767,0.263485,0.597222,0.138635,0.861365,0.402778,0.618958,0.597222,0.604079,0.457706,0.764114,0.52711,0.612759,0.597222,0,0.006,0,0.01,0,10,154988,152863,18898,63.194444,21.388889,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1289,144,92,52,0,63.888889,36.111111,0,0.491166,0.1478,0.3771,51.891837,99.896889,284.093181,537.135451,-253.042269,1.972869,3.730107,-1.757238,147.577185,1.024842,51.946754,0.217391,5,0.132231,16,0.867769,105,0.782609,18,0.238095,0.217391,0.227273,0.088395,0.539885,0.182528,0.638889,0.134955,0.865045,0.361111,0.632597,0.638889,0.634336,0.503514,0.764904,0.542901,0.617846,0.638889,0,0.006,0,0.01,0,10,154988,152863,18898,65.277778,20.972222,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1289,144,85,59,0,59.027778,40.972222,0,0.426488,0.166778,0.399949,58.554885,105.949594,284.093181,602.202409,-318.109227,1.972869,4.181961,-2.209092,138.738226,0.96346,48.835465,0.391304,9,0.115702,14,0.884298,107,0.608696,14,0.391304,0.391304,0.391304,0.275602,0.628279,0.253122,0.590278,0.172284,0.827716,0.409722,0.590359,0.590278,0.590238,0.416787,0.733182,0.51365,0.647281,0.590278,0,0.006,0,0.01,0,10,154988,152863,18898,60.416667,21.25,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,91,52,0,63.636364,36.363636,0,0.4889,0.142674,0.370785,50.170624,98.397133,280.890188,509.818523,-228.928335,1.964267,3.565164,-1.600897,152.323125,1.065197,54.22871,0.521739,12,0.108333,13,0.891667,107,0.478261,11,0.48,0.521739,0.5,0.399871,0.719746,0.345765,0.636364,0.142876,0.857124,0.363636,0.631554,0.636364,0.630704,0.490431,0.774637,0.55559,0.639803,0.636364,0,0.006,0,0,0,0,155105,152980,18781,66.433566,20.979021,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,86,57,0,60.13986,39.86014,0,0.455983,0.160621,0.395714,56.481674,105.012721,280.890188,583.528073,-302.637885,1.964267,4.080616,-2.116349,139.574312,0.976044,49.689992,0.391304,9,0.133333,16,0.866667,104,0.608696,14,0.36,0.391304,0.375,0.249525,0.660145,0.261646,0.601399,0.124054,0.875946,0.398601,0.640134,0.601399,0.614487,0.479612,0.761374,0.543747,0.627911,0.601399,0,0.006,0,0,0,0,155105,152980,18781,60.839161,20.699301,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,89,54,0,62.237762,37.762238,0,0.467375,0.151611,0.386109,53.313269,102.463744,280.890188,550.304054,-269.413865,1.964267,3.84828,-1.884013,143.349491,1.002444,51.033997,0.304348,7,0.1,12,0.9,108,0.695652,16,0.368421,0.304348,0.333333,0.221175,0.64692,0.243357,0.622378,0.149155,0.850845,0.377622,0.620206,0.622378,0.620319,0.472925,0.766356,0.541506,0.632177,0.622378,0,0.006,0,0.01,0,10,155105,152980,18781,62.937063,20.27972,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,91,52,0,63.636364,36.363636,0,0.482245,0.152154,0.383628,53.504376,101.805309,280.890188,543.030467,-262.140279,1.964267,3.797416,-1.833149,140.504316,0.982548,50.021084,0.434783,10,0.1,12,0.9,108,0.565217,13,0.454545,0.434783,0.444444,0.340889,0.680616,0.310869,0.636364,0.144936,0.855064,0.363636,0.62474,0.636364,0.62988,0.491397,0.766368,0.544045,0.619387,0.636364,0.001,0.005,0,0.01,0,10,155105,152980,18781,63.636364,20.979021,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R3-14,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220303.2118,1290,143,93,50,0,65.034965,34.965035,0,0.494628,0.140479,0.364808,49.398794,96.811127,280.890188,486.2912,-205.401012,1.964267,3.400638,-1.436371,152.951715,1.069592,54.452495,0.391304,9,0.075,9,0.925,111,0.608696,14,0.5,0.391304,0.439024,0.350323,0.691304,0.339847,0.65035,0.165115,0.834885,0.34965,0.64431,0.65035,0.642342,0.494624,0.768252,0.549343,0.663732,0.65035,0,0.006,0,0,0,0,155105,152980,18781,67.832168,21.398601,?,?,?,?
